sequence_number,spot_mid,spot_spread,futures_mid,futures_spread,basis,spot_momentum,futures_momentum
16570000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16570000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16570000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16570000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16570000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16575000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16580000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16585000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16590000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.0
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16595000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16600000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16605000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16610000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.0
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16615000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.024999999999977263
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16620000,414.625,0.25,407.925,-17.85,-6.699999999999989,0.0,-0.05000000000001137
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16625000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,0.024999999999977263
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.05000000000001137
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16630000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.05000000000001137
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16635000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.024999999999977263
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.025000000000034106
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16640000,414.625,0.25,407.95,-17.9,-6.675000000000011,0.0,-0.05000000000001137
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,-0.024999999999977263
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16645000,414.625,0.25,407.975,-17.95,-6.649999999999977,0.0,0.025000000000034106
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.125
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16650000,414.875,0.25,408.075,-18.15,-6.800000000000011,0.25,0.0999999999999659
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.5,0.19999999999998863
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16655000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.25,0.10000000000002274
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16660000,415.125,0.25,408.175,-18.35,-6.949999999999989,0.0,0.0
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16665000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16670000,414.875,0.25,408.125,-18.25,-6.75,-0.25,-0.05000000000001137
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16670000,414.875,0.25,408.125,-18.25,-6.75,0.0,0.0
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16675000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.024999999999977263
